country,allocKey,iso3,admin1,admin2,year,value
Ethiopia,9602598,ETH,Oromia,East Wellega,2005,60.6
Ethiopia,9602599,ETH,Oromia,East Wellega,2005,32.8
Ethiopia,9602601,ETH,Oromia,East Wellega,2005,79.1
Ethiopia,9602602,ETH,Oromia,East Wellega,2005,29.8
Ethiopia,9602603,ETH,Oromia,East Wellega,2005,61.2
Ethiopia,9602604,ETH,Oromia,East Wellega,2005,785.4
Ethiopia,9602605,ETH,Oromia,East Wellega,2005,137.3
Ethiopia,9612594,ETH,Oromia,East Wellega,2005,21.1
Ethiopia,9612595,ETH,Oromia,East Wellega,2005,97.0
Ethiopia,9612596,ETH,Oromia,East Wellega,2005,69.6
Ethiopia,9612597,ETH,Oromia,East Wellega,2005,64.1
Ethiopia,9612598,ETH,Oromia,East Wellega,2005,113.7
Ethiopia,9612599,ETH,Oromia,East Wellega,2005,152.7
Ethiopia,9612600,ETH,Oromia,East Wellega,2005,108.1
Ethiopia,9612601,ETH,Oromia,East Wellega,2005,122.9
Ethiopia,9612602,ETH,Oromia,East Wellega,2005,100.4
Ethiopia,9612603,ETH,Oromia,East Wellega,2005,142.5
Ethiopia,9612604,ETH,Oromia,East Wellega,2005,139.5
Ethiopia,9612605,ETH,Oromia,East Wellega,2005,286.4
Ethiopia,9612606,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9612607,ETH,Oromia,East Wellega,2005,50.6
Ethiopia,9622595,ETH,Oromia,East Wellega,2005,106.1
Ethiopia,9622596,ETH,Oromia,East Wellega,2005,106.9
Ethiopia,9622597,ETH,Oromia,East Wellega,2005,49.0
Ethiopia,9622598,ETH,Oromia,East Wellega,2005,129.6
Ethiopia,9622599,ETH,Oromia,East Wellega,2005,168.1
Ethiopia,9622600,ETH,Oromia,East Wellega,2005,151.4
Ethiopia,9622601,ETH,Oromia,East Wellega,2005,104.8
Ethiopia,9622605,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9622606,ETH,Oromia,East Wellega,2005,2195.1
Ethiopia,9622607,ETH,Oromia,East Wellega,2005,1455.3
Ethiopia,9622611,ETH,Oromia,East Wellega,2005,19.7
Ethiopia,9632595,ETH,Oromia,East Wellega,2005,55.7
Ethiopia,9632596,ETH,Oromia,East Wellega,2005,106.9
Ethiopia,9632597,ETH,Oromia,East Wellega,2005,78.0
Ethiopia,9632598,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9632599,ETH,Oromia,East Wellega,2005,68.0
Ethiopia,9632600,ETH,Oromia,East Wellega,2005,74.9
Ethiopia,9632601,ETH,Oromia,East Wellega,2005,41.6
Ethiopia,9632604,ETH,Oromia,East Wellega,2005,45.6
Ethiopia,9632605,ETH,Oromia,East Wellega,2005,269.4
Ethiopia,9632606,ETH,Oromia,East Wellega,2005,269.6
Ethiopia,9632607,ETH,Oromia,East Wellega,2005,136.3
Ethiopia,9632608,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9632611,ETH,Oromia,East Wellega,2005,301.3
Ethiopia,9632612,ETH,Oromia,East Wellega,2005,20.4
Ethiopia,9642596,ETH,Oromia,East Wellega,2005,33.3
Ethiopia,9642598,ETH,Oromia,East Wellega,2005,969.6
Ethiopia,9642605,ETH,Oromia,East Wellega,2005,221.3
Ethiopia,9642606,ETH,Oromia,East Wellega,2005,317.5
Ethiopia,9642607,ETH,Oromia,East Wellega,2005,271.7
Ethiopia,9642608,ETH,Oromia,East Wellega,2005,1918.2
Ethiopia,9642609,ETH,Oromia,East Wellega,2005,35.4
Ethiopia,9642611,ETH,Oromia,East Wellega,2005,319.4
Ethiopia,9652604,ETH,Oromia,East Wellega,2005,119.4
Ethiopia,9652605,ETH,Oromia,East Wellega,2005,242.3
Ethiopia,9652606,ETH,Oromia,East Wellega,2005,306.4
Ethiopia,9652607,ETH,Oromia,East Wellega,2005,273.1
Ethiopia,9652608,ETH,Oromia,East Wellega,2005,237.4
Ethiopia,9652609,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9652610,ETH,Oromia,East Wellega,2005,40.9
Ethiopia,9652611,ETH,Oromia,East Wellega,2005,306.1
Ethiopia,9662601,ETH,Oromia,East Wellega,2005,1.5
Ethiopia,9662604,ETH,Oromia,East Wellega,2005,94.0
Ethiopia,9662605,ETH,Oromia,East Wellega,2005,1921.1
Ethiopia,9662606,ETH,Oromia,East Wellega,2005,222.7
Ethiopia,9662607,ETH,Oromia,East Wellega,2005,2.4
Ethiopia,9662608,ETH,Oromia,East Wellega,2005,384.3
Ethiopia,9662609,ETH,Oromia,East Wellega,2005,270.4
Ethiopia,9662610,ETH,Oromia,East Wellega,2005,264.6
Ethiopia,9662611,ETH,Oromia,East Wellega,2005,2235.6
Ethiopia,9672605,ETH,Oromia,East Wellega,2005,140.5
Ethiopia,9672606,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9672607,ETH,Oromia,East Wellega,2005,2.4
Ethiopia,9672608,ETH,Oromia,East Wellega,2005,81.7
Ethiopia,9672609,ETH,Oromia,East Wellega,2005,249.1
Ethiopia,9672610,ETH,Oromia,East Wellega,2005,334.4
Ethiopia,9672611,ETH,Oromia,East Wellega,2005,90.8
Ethiopia,9682598,ETH,Oromia,East Wellega,2005,1.9
Ethiopia,9682605,ETH,Oromia,East Wellega,2005,78.0
Ethiopia,9682606,ETH,Oromia,East Wellega,2005,128.3
Ethiopia,9682607,ETH,Oromia,East Wellega,2005,42.8
Ethiopia,9682608,ETH,Oromia,East Wellega,2005,80.3
Ethiopia,9682609,ETH,Oromia,East Wellega,2005,148.1
Ethiopia,9682610,ETH,Oromia,East Wellega,2005,178.1
Ethiopia,9682611,ETH,Oromia,East Wellega,2005,0.0
Ethiopia,9692596,ETH,Oromia,East Wellega,2005,1.2
Ethiopia,9692595,ETH,Oromia,East Wellega,2005,16.4
Ethiopia,9692604,ETH,Oromia,East Wellega,2005,1103.0
Ethiopia,9692605,ETH,Oromia,East Wellega,2005,113.0
Ethiopia,9692606,ETH,Oromia,East Wellega,2005,1689.9
Ethiopia,9692607,ETH,Oromia,East Wellega,2005,69.5
Ethiopia,9692608,ETH,Oromia,East Wellega,2005,57.1
Ethiopia,9692609,ETH,Oromia,East Wellega,2005,60.2
Ethiopia,9692610,ETH,Oromia,East Wellega,2005,44.7
Ethiopia,9702598,ETH,Oromia,East Wellega,2005,21.4
Ethiopia,9702599,ETH,Oromia,East Wellega,2005,33.7
Ethiopia,9702600,ETH,Oromia,East Wellega,2005,85.5
Ethiopia,9702602,ETH,Oromia,East Wellega,2005,181.3
Ethiopia,9702603,ETH,Oromia,East Wellega,2005,150.9
Ethiopia,9702604,ETH,Oromia,East Wellega,2005,117.8
Ethiopia,9702608,ETH,Oromia,East Wellega,2005,174.0
Ethiopia,9702609,ETH,Oromia,East Wellega,2005,84.2
Ethiopia,9712595,ETH,Oromia,East Wellega,2005,1.3
Ethiopia,9712598,ETH,Oromia,East Wellega,2005,24.8
Ethiopia,9712599,ETH,Oromia,East Wellega,2005,128.1
Ethiopia,9712600,ETH,Oromia,East Wellega,2005,111.4
Ethiopia,9712601,ETH,Oromia,East Wellega,2005,132.0
Ethiopia,9712602,ETH,Oromia,East Wellega,2005,202.3
Ethiopia,9712603,ETH,Oromia,East Wellega,2005,118.7
Ethiopia,9712604,ETH,Oromia,East Wellega,2005,29.5
Ethiopia,9722595,ETH,Oromia,East Wellega,2005,148.4
Ethiopia,9722598,ETH,Oromia,East Wellega,2005,121.4
Ethiopia,9722599,ETH,Oromia,East Wellega,2005,139.0
Ethiopia,9722600,ETH,Oromia,East Wellega,2005,113.7
Ethiopia,9722601,ETH,Oromia,East Wellega,2005,62.7
Ethiopia,9722602,ETH,Oromia,East Wellega,2005,29.9
Ethiopia,9722604,ETH,Oromia,East Wellega,2005,27.3
Ethiopia,9732597,ETH,Oromia,East Wellega,2005,33.8
Ethiopia,9732598,ETH,Oromia,East Wellega,2005,109.2
Ethiopia,9732599,ETH,Oromia,East Wellega,2005,38.8
Ethiopia,9732600,ETH,Oromia,East Wellega,2005,4.4
Ethiopia,9732603,ETH,Oromia,East Wellega,2005,9.9
Ethiopia,9732604,ETH,Oromia,East Wellega,2005,55.3
Ethiopia,9732605,ETH,Oromia,East Wellega,2005,282.6
Ethiopia,9742598,ETH,Oromia,East Wellega,2005,100.2
Ethiopia,9742599,ETH,Oromia,East Wellega,2005,33.8
Ethiopia,9742600,ETH,Oromia,East Wellega,2005,35.0
Ethiopia,9742601,ETH,Oromia,East Wellega,2005,42.6
Ethiopia,9742603,ETH,Oromia,East Wellega,2005,33.9
Ethiopia,9742604,ETH,Oromia,East Wellega,2005,2028.4
Ethiopia,9742605,ETH,Oromia,East Wellega,2005,86.7
Ethiopia,9742606,ETH,Oromia,East Wellega,2005,63.1
Ethiopia,9752598,ETH,Oromia,East Wellega,2005,99.9
Ethiopia,9752599,ETH,Oromia,East Wellega,2005,178.1
Ethiopia,9752600,ETH,Oromia,East Wellega,2005,164.9
Ethiopia,9752601,ETH,Oromia,East Wellega,2005,33.7
Ethiopia,9752602,ETH,Oromia,East Wellega,2005,64.9
Ethiopia,9752603,ETH,Oromia,East Wellega,2005,31.3
Ethiopia,9752604,ETH,Oromia,East Wellega,2005,80.3
Ethiopia,9752605,ETH,Oromia,East Wellega,2005,175.4
Ethiopia,9762599,ETH,Oromia,East Wellega,2005,161.3
Ethiopia,9762600,ETH,Oromia,East Wellega,2005,201.1
Ethiopia,9762601,ETH,Oromia,East Wellega,2005,61.1
Ethiopia,9762602,ETH,Oromia,East Wellega,2005,1441.7
Ethiopia,9762604,ETH,Oromia,East Wellega,2005,48.7
Ethiopia,10042622,ETH,Oromia,Guji,2005,114.9
Ethiopia,10042623,ETH,Oromia,Guji,2005,68.1
Ethiopia,10042624,ETH,Oromia,Guji,2005,68.8
Ethiopia,10042625,ETH,Oromia,Guji,2005,83.0
Ethiopia,10052622,ETH,Oromia,Guji,2005,123.8
Ethiopia,10052623,ETH,Oromia,Guji,2005,0.0
Ethiopia,10052624,ETH,Oromia,Guji,2005,75.2
Ethiopia,10052625,ETH,Oromia,Guji,2005,71.3
Ethiopia,10052626,ETH,Oromia,Guji,2005,65.6
Ethiopia,10062622,ETH,Oromia,Guji,2005,2063.0
Ethiopia,10062623,ETH,Oromia,Guji,2005,87.5
Ethiopia,10062624,ETH,Oromia,Guji,2005,82.9
Ethiopia,10062625,ETH,Oromia,Guji,2005,75.4
Ethiopia,10072621,ETH,Oromia,Guji,2005,143.3
Ethiopia,10072622,ETH,Oromia,Guji,2005,87.5
Ethiopia,10072623,ETH,Oromia,Guji,2005,100.1
Ethiopia,10072624,ETH,Oromia,Guji,2005,92.5
Ethiopia,10082621,ETH,Oromia,Guji,2005,67.5
Ethiopia,10082622,ETH,Oromia,Guji,2005,82.2
Ethiopia,10082623,ETH,Oromia,Guji,2005,0.0
Ethiopia,10082624,ETH,Oromia,Guji,2005,82.8
Ethiopia,10082625,ETH,Oromia,Guji,2005,74.7
Ethiopia,10092621,ETH,Oromia,Guji,2005,1893.3
Ethiopia,10092622,ETH,Oromia,Guji,2005,68.1
Ethiopia,10092623,ETH,Oromia,Guji,2005,84.7
Ethiopia,10092624,ETH,Oromia,Guji,2005,82.4
Ethiopia,10092625,ETH,Oromia,Guji,2005,54.1
Ethiopia,10092628,ETH,Oromia,Guji,2005,29.5
Ethiopia,10102621,ETH,Oromia,Guji,2005,74.4
Ethiopia,10102622,ETH,Oromia,Guji,2005,60.9
Ethiopia,10102623,ETH,Oromia,Guji,2005,83.5
Ethiopia,10102624,ETH,Oromia,Guji,2005,81.8
Ethiopia,10102625,ETH,Oromia,Guji,2005,1280.1
Ethiopia,10102626,ETH,Oromia,Guji,2005,14.1
Ethiopia,10102628,ETH,Oromia,Guji,2005,2.2
Ethiopia,10102629,ETH,Oromia,Guji,2005,4.7
Ethiopia,10112620,ETH,Oromia,Guji,2005,57.7
Ethiopia,10112621,ETH,Oromia,Guji,2005,52.7
Ethiopia,10112622,ETH,Oromia,Guji,2005,1907.3
Ethiopia,10112623,ETH,Oromia,Guji,2005,54.3
Ethiopia,10112624,ETH,Oromia,Guji,2005,1735.9
Ethiopia,10112625,ETH,Oromia,Guji,2005,17.8
Ethiopia,10122619,ETH,Oromia,Guji,2005,0.0
Ethiopia,10122620,ETH,Oromia,Guji,2005,56.6
Ethiopia,10122621,ETH,Oromia,Guji,2005,51.9
Ethiopia,10122622,ETH,Oromia,Guji,2005,54.5
Ethiopia,10122623,ETH,Oromia,Guji,2005,47.9
Ethiopia,10122624,ETH,Oromia,Guji,2005,30.7
Ethiopia,10122625,ETH,Oromia,Guji,2005,903.8
Ethiopia,10132620,ETH,Oromia,Guji,2005,52.9
Ethiopia,10132621,ETH,Oromia,Guji,2005,48.7
Ethiopia,10132622,ETH,Oromia,Guji,2005,47.5
Ethiopia,10132624,ETH,Oromia,Guji,2005,45.2
Ethiopia,9752596,ETH,Oromia,Illubabor,2005,2.7
Ethiopia,9762586,ETH,Oromia,Illubabor,2005,4.0
Ethiopia,9762592,ETH,Oromia,Illubabor,2005,2.7
Ethiopia,9762593,ETH,Oromia,Illubabor,2005,196.0
Ethiopia,9762595,ETH,Oromia,Illubabor,2005,2.5
Ethiopia,9762596,ETH,Oromia,Illubabor,2005,2.8
Ethiopia,9772585,ETH,Oromia,Illubabor,2005,4.0
Ethiopia,9772586,ETH,Oromia,Illubabor,2005,4.2
Ethiopia,9772587,ETH,Oromia,Illubabor,2005,3.5
Ethiopia,9772588,ETH,Oromia,Illubabor,2005,1.2
Ethiopia,9772589,ETH,Oromia,Illubabor,2005,559.4
Ethiopia,9772590,ETH,Oromia,Illubabor,2005,1.9
Ethiopia,9772591,ETH,Oromia,Illubabor,2005,2.0
Ethiopia,9772592,ETH,Oromia,Illubabor,2005,397.1
Ethiopia,9772593,ETH,Oromia,Illubabor,2005,2.7
Ethiopia,9772594,ETH,Oromia,Illubabor,2005,3.0
Ethiopia,9772595,ETH,Oromia,Illubabor,2005,136.8
Ethiopia,9772596,ETH,Oromia,Illubabor,2005,2.7
Ethiopia,9782585,ETH,Oromia,Illubabor,2005,3.8
Ethiopia,9782586,ETH,Oromia,Illubabor,2005,4.0
Ethiopia,9782587,ETH,Oromia,Illubabor,2005,3.9
Ethiopia,9782588,ETH,Oromia,Illubabor,2005,367.4
Ethiopia,9782589,ETH,Oromia,Illubabor,2005,204.5
Ethiopia,9782591,ETH,Oromia,Illubabor,2005,1.5
Ethiopia,9782592,ETH,Oromia,Illubabor,2005,339.3
Ethiopia,9782593,ETH,Oromia,Illubabor,2005,3.3
Ethiopia,9782594,ETH,Oromia,Illubabor,2005,3.0
Ethiopia,9782595,ETH,Oromia,Illubabor,2005,2.5
Ethiopia,9782596,ETH,Oromia,Illubabor,2005,342.3
Ethiopia,9782597,ETH,Oromia,Illubabor,2005,2.6
Ethiopia,9792587,ETH,Oromia,Illubabor,2005,3.3
Ethiopia,9792590,ETH,Oromia,Illubabor,2005,2.5
Ethiopia,9792591,ETH,Oromia,Illubabor,2005,2.1
Ethiopia,9792592,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9792593,ETH,Oromia,Illubabor,2005,253.1
Ethiopia,9792594,ETH,Oromia,Illubabor,2005,5.6
Ethiopia,9792595,ETH,Oromia,Illubabor,2005,4.0
Ethiopia,9792596,ETH,Oromia,Illubabor,2005,3.0
Ethiopia,9792597,ETH,Oromia,Illubabor,2005,400.7
Ethiopia,9792598,ETH,Oromia,Illubabor,2005,2.6
Ethiopia,9802586,ETH,Oromia,Illubabor,2005,3.1
Ethiopia,9802587,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9802588,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9802589,ETH,Oromia,Illubabor,2005,3.9
Ethiopia,9802592,ETH,Oromia,Illubabor,2005,3.2
Ethiopia,9802593,ETH,Oromia,Illubabor,2005,3.5
Ethiopia,9802594,ETH,Oromia,Illubabor,2005,3.8
Ethiopia,9802595,ETH,Oromia,Illubabor,2005,4.2
Ethiopia,9802596,ETH,Oromia,Illubabor,2005,394.4
Ethiopia,9802597,ETH,Oromia,Illubabor,2005,2.9
Ethiopia,9802598,ETH,Oromia,Illubabor,2005,3.3
Ethiopia,9802599,ETH,Oromia,Illubabor,2005,401.8
Ethiopia,9802600,ETH,Oromia,Illubabor,2005,158.6
Ethiopia,9812582,ETH,Oromia,Illubabor,2005,470.7
Ethiopia,9812583,ETH,Oromia,Illubabor,2005,529.5
Ethiopia,9812584,ETH,Oromia,Illubabor,2005,2.4
Ethiopia,9812586,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9812587,ETH,Oromia,Illubabor,2005,466.8
Ethiopia,9812588,ETH,Oromia,Illubabor,2005,3.6
Ethiopia,9812589,ETH,Oromia,Illubabor,2005,4.4
Ethiopia,9812590,ETH,Oromia,Illubabor,2005,3.0
Ethiopia,9812591,ETH,Oromia,Illubabor,2005,2.9
Ethiopia,9812592,ETH,Oromia,Illubabor,2005,2.9
Ethiopia,9812593,ETH,Oromia,Illubabor,2005,166.5
Ethiopia,9812594,ETH,Oromia,Illubabor,2005,3.7
Ethiopia,9812596,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9812597,ETH,Oromia,Illubabor,2005,3.0
Ethiopia,9812598,ETH,Oromia,Illubabor,2005,3.5
Ethiopia,9812599,ETH,Oromia,Illubabor,2005,5.7
Ethiopia,9812600,ETH,Oromia,Illubabor,2005,3.4
Ethiopia,9822584,ETH,Oromia,Illubabor,2005,0.0
Ethiopia,9822585,ETH,Oromia,Illubabor,2005,2.3
Ethiopia,9822586,ETH,Oromia,Illubabor,2005,0.3
Ethiopia,9822587,ETH,Oromia,Illubabor,2005,2.9
Ethiopia,9822588,ETH,Oromia,Illubabor,2005,3.6
Ethiopia,9822589,ETH,Oromia,Illubabor,2005,3.1
Ethiopia,9822590,ETH,Oromia,Illubabor,2005,3.1
Ethiopia,9822597,ETH,Oromia,Illubabor,2005,3.7
Ethiopia,9822598,ETH,Oromia,Illubabor,2005,3.6
Ethiopia,9822599,ETH,Oromia,Illubabor,2005,3.6
Ethiopia,9822600,ETH,Oromia,Illubabor,2005,3.3
Ethiopia,9822601,ETH,Oromia,Illubabor,2005,3.1
Ethiopia,9832585,ETH,Oromia,Illubabor,2005,2.3
Ethiopia,9832586,ETH,Oromia,Illubabor,2005,2.4
Ethiopia,9832587,ETH,Oromia,Illubabor,2005,2.5
Ethiopia,9832588,ETH,Oromia,Illubabor,2005,2.9
Ethiopia,9832598,ETH,Oromia,Illubabor,2005,5.2
Ethiopia,9832599,ETH,Oromia,Illubabor,2005,5.0
Ethiopia,9832600,ETH,Oromia,Illubabor,2005,4.5
Ethiopia,9842600,ETH,Oromia,Illubabor,2005,5.8
Ethiopia,9752606,ETH,Oromia,Jimma,2005,3.0
Ethiopia,9752607,ETH,Oromia,Jimma,2005,561.6
Ethiopia,9762605,ETH,Oromia,Jimma,2005,2047.3
Ethiopia,9762606,ETH,Oromia,Jimma,2005,1.7
Ethiopia,9772605,ETH,Oromia,Jimma,2005,4.0
Ethiopia,9772606,ETH,Oromia,Jimma,2005,2.0
Ethiopia,9782604,ETH,Oromia,Jimma,2005,2.2
Ethiopia,9782605,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9782606,ETH,Oromia,Jimma,2005,0.5
Ethiopia,9782607,ETH,Oromia,Jimma,2005,3.6
Ethiopia,9782608,ETH,Oromia,Jimma,2005,2.4
Ethiopia,9792603,ETH,Oromia,Jimma,2005,1544.9
Ethiopia,9792604,ETH,Oromia,Jimma,2005,2.9
Ethiopia,9792605,ETH,Oromia,Jimma,2005,2.6
Ethiopia,9792607,ETH,Oromia,Jimma,2005,1508.8
Ethiopia,9792608,ETH,Oromia,Jimma,2005,4.0
Ethiopia,9802604,ETH,Oromia,Jimma,2005,4.2
Ethiopia,9802606,ETH,Oromia,Jimma,2005,206.8
Ethiopia,9802607,ETH,Oromia,Jimma,2005,4.7
Ethiopia,9802608,ETH,Oromia,Jimma,2005,1.6
Ethiopia,9812604,ETH,Oromia,Jimma,2005,3.4
Ethiopia,9812606,ETH,Oromia,Jimma,2005,3.0
Ethiopia,9812607,ETH,Oromia,Jimma,2005,4.9
Ethiopia,9812608,ETH,Oromia,Jimma,2005,4.0
Ethiopia,9822596,ETH,Oromia,Jimma,2005,15.0
Ethiopia,9822604,ETH,Oromia,Jimma,2005,2.9
Ethiopia,9822605,ETH,Oromia,Jimma,2005,4.0
Ethiopia,9822606,ETH,Oromia,Jimma,2005,4.3
Ethiopia,9822607,ETH,Oromia,Jimma,2005,1226.1
Ethiopia,9822608,ETH,Oromia,Jimma,2005,5.1
Ethiopia,9832594,ETH,Oromia,Jimma,2005,455.4
Ethiopia,9832595,ETH,Oromia,Jimma,2005,15.4
Ethiopia,9832596,ETH,Oromia,Jimma,2005,14.9
Ethiopia,9832597,ETH,Oromia,Jimma,2005,14.6
Ethiopia,9832603,ETH,Oromia,Jimma,2005,11.2
Ethiopia,9832604,ETH,Oromia,Jimma,2005,3.8
Ethiopia,9832605,ETH,Oromia,Jimma,2005,5.2
Ethiopia,9832606,ETH,Oromia,Jimma,2005,6.4
Ethiopia,9832607,ETH,Oromia,Jimma,2005,11.5
Ethiopia,9832608,ETH,Oromia,Jimma,2005,3.2
Ethiopia,9832610,ETH,Oromia,Jimma,2005,1335.6
Ethiopia,9842593,ETH,Oromia,Jimma,2005,416.3
Ethiopia,9842594,ETH,Oromia,Jimma,2005,16.2
Ethiopia,9842595,ETH,Oromia,Jimma,2005,16.0
Ethiopia,9842596,ETH,Oromia,Jimma,2005,14.6
Ethiopia,9842597,ETH,Oromia,Jimma,2005,319.5
Ethiopia,9842598,ETH,Oromia,Jimma,2005,930.0
Ethiopia,9842599,ETH,Oromia,Jimma,2005,31.1
Ethiopia,9842601,ETH,Oromia,Jimma,2005,455.5
Ethiopia,9842602,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9842603,ETH,Oromia,Jimma,2005,12.6
Ethiopia,9842604,ETH,Oromia,Jimma,2005,4.1
Ethiopia,9842605,ETH,Oromia,Jimma,2005,6.2
Ethiopia,9842606,ETH,Oromia,Jimma,2005,9.4
Ethiopia,9842607,ETH,Oromia,Jimma,2005,11.3
Ethiopia,9842608,ETH,Oromia,Jimma,2005,6.1
Ethiopia,9842609,ETH,Oromia,Jimma,2005,1.0
Ethiopia,9842610,ETH,Oromia,Jimma,2005,1360.2
Ethiopia,9842611,ETH,Oromia,Jimma,2005,1583.0
Ethiopia,9852593,ETH,Oromia,Jimma,2005,301.2
Ethiopia,9852594,ETH,Oromia,Jimma,2005,15.0
Ethiopia,9852595,ETH,Oromia,Jimma,2005,15.4
Ethiopia,9852598,ETH,Oromia,Jimma,2005,38.4
Ethiopia,9852599,ETH,Oromia,Jimma,2005,34.0
Ethiopia,9852600,ETH,Oromia,Jimma,2005,35.3
Ethiopia,9852601,ETH,Oromia,Jimma,2005,562.7
Ethiopia,9852602,ETH,Oromia,Jimma,2005,12.3
Ethiopia,9852603,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9852604,ETH,Oromia,Jimma,2005,2.6
Ethiopia,9852606,ETH,Oromia,Jimma,2005,6.5
Ethiopia,9852607,ETH,Oromia,Jimma,2005,7.6
Ethiopia,9852608,ETH,Oromia,Jimma,2005,264.4
Ethiopia,9852609,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9862593,ETH,Oromia,Jimma,2005,14.8
Ethiopia,9862594,ETH,Oromia,Jimma,2005,15.0
Ethiopia,9862595,ETH,Oromia,Jimma,2005,14.5
Ethiopia,9862596,ETH,Oromia,Jimma,2005,10.9
Ethiopia,9862597,ETH,Oromia,Jimma,2005,734.9
Ethiopia,9862598,ETH,Oromia,Jimma,2005,39.4
Ethiopia,9862599,ETH,Oromia,Jimma,2005,35.2
Ethiopia,9862600,ETH,Oromia,Jimma,2005,1030.3
Ethiopia,9862601,ETH,Oromia,Jimma,2005,28.4
Ethiopia,9862602,ETH,Oromia,Jimma,2005,29.0
Ethiopia,9862605,ETH,Oromia,Jimma,2005,3.2
Ethiopia,9862606,ETH,Oromia,Jimma,2005,8.0
Ethiopia,9862607,ETH,Oromia,Jimma,2005,5.0
Ethiopia,9862608,ETH,Oromia,Jimma,2005,10.1
Ethiopia,9862609,ETH,Oromia,Jimma,2005,6.2
Ethiopia,9872593,ETH,Oromia,Jimma,2005,11.7
Ethiopia,9872594,ETH,Oromia,Jimma,2005,325.1
Ethiopia,9872595,ETH,Oromia,Jimma,2005,10.7
Ethiopia,9872597,ETH,Oromia,Jimma,2005,10.5
Ethiopia,9872598,ETH,Oromia,Jimma,2005,784.9
Ethiopia,9872599,ETH,Oromia,Jimma,2005,32.8
Ethiopia,9872600,ETH,Oromia,Jimma,2005,35.4
Ethiopia,9872601,ETH,Oromia,Jimma,2005,41.2
Ethiopia,9872602,ETH,Oromia,Jimma,2005,44.7
Ethiopia,9872603,ETH,Oromia,Jimma,2005,33.0
Ethiopia,9872604,ETH,Oromia,Jimma,2005,5.5
Ethiopia,9872605,ETH,Oromia,Jimma,2005,4.5
Ethiopia,9872606,ETH,Oromia,Jimma,2005,3.4
Ethiopia,9872607,ETH,Oromia,Jimma,2005,1.7
Ethiopia,9872608,ETH,Oromia,Jimma,2005,23.6
Ethiopia,9872609,ETH,Oromia,Jimma,2005,12.8
Ethiopia,9882594,ETH,Oromia,Jimma,2005,10.2
Ethiopia,9882595,ETH,Oromia,Jimma,2005,10.4
Ethiopia,9882597,ETH,Oromia,Jimma,2005,10.0
Ethiopia,9882598,ETH,Oromia,Jimma,2005,26.5
Ethiopia,9882599,ETH,Oromia,Jimma,2005,30.8
Ethiopia,9882600,ETH,Oromia,Jimma,2005,30.8
Ethiopia,9882601,ETH,Oromia,Jimma,2005,37.4
Ethiopia,9882602,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9882603,ETH,Oromia,Jimma,2005,726.6
Ethiopia,9882604,ETH,Oromia,Jimma,2005,9.3
Ethiopia,9882606,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9882607,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9882608,ETH,Oromia,Jimma,2005,1113.3
Ethiopia,9882609,ETH,Oromia,Jimma,2005,7.6
Ethiopia,9892598,ETH,Oromia,Jimma,2005,26.7
Ethiopia,9892599,ETH,Oromia,Jimma,2005,910.8
Ethiopia,9892600,ETH,Oromia,Jimma,2005,30.6
Ethiopia,9892601,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9892602,ETH,Oromia,Jimma,2005,28.3
Ethiopia,9892603,ETH,Oromia,Jimma,2005,25.2
Ethiopia,9892604,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9892606,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9892607,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9892608,ETH,Oromia,Jimma,2005,1882.9
Ethiopia,9892609,ETH,Oromia,Jimma,2005,899.0
Ethiopia,9902596,ETH,Oromia,Jimma,2005,18.5
Ethiopia,9902597,ETH,Oromia,Jimma,2005,357.6
Ethiopia,9902598,ETH,Oromia,Jimma,2005,26.6
Ethiopia,9902600,ETH,Oromia,Jimma,2005,29.7
Ethiopia,9902601,ETH,Oromia,Jimma,2005,29.9
Ethiopia,9902602,ETH,Oromia,Jimma,2005,28.7
Ethiopia,9902603,ETH,Oromia,Jimma,2005,29.8
Ethiopia,9902604,ETH,Oromia,Jimma,2005,739.2
Ethiopia,9902605,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9902606,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9902607,ETH,Oromia,Jimma,2005,0.0
Ethiopia,9902608,ETH,Oromia,Jimma,2005,0.0
